name,lat,lng,country,rating
Yolotl Tap Room,18.558758,-99.60390699999999,Mexico,4.7
The Hole In The Wall,54.3477846,-6.6530193,United Kingdom,4.6
Smokey Bones Bar & Fire Grill,39.8779549,-83.0401249,USA,4.2
Ticket Bar & Grill,42.7338162,-90.47976469999999,USA,4.3
Kennedy bar,53.2754023,-9.0492951,Ireland,4.4
Porão Bar e Tabacaria,-28.2642222,-52.3959902,Brazil,4.6
Riley's Tavern,52.341777,-6.462803999999999,Ireland,4.4
The Lychgate,53.5864384,-2.6611949,United Kingdom,4.1
Phil's Filling Station,33.605692,-111.715608,USA,4.4
Brannon's Pub and Grill,35.3010695,-94.4081762,USA,4.3
Mulligan's Sports Bar & Grill,40.3610623,-79.93241870000001,USA,4.1
Lacepede Bay Motel & Restaurant,-36.828796,139.850005,Australia,3.9
The Assembly American Bar & Cafe,42.0631695,-88.14395329999999,USA,4.4
Applebee's Grill + Bar,42.8831068,-85.7523156,USA,4
Vila do Chopp,-22.3900508,-47.56336839999999,Brazil,4.4
Erin’s Isle Restaurant,26.1076809,-81.7383779,USA,4
The Quays Pub,40.7618619,-73.910979,USA,4.6
Doyle's Cafe,42.3064259,-71.1072393,USA,4.5
Costello's Tavern,52.6602855,-8.626493199999999,Ireland,4.4
Red Fox Sports Pub & Grille,41.1307827,-81.507993,USA,4
Stockade,34.2429664,-117.2822376,USA,4.3
Paddy Morans Pub,53.8583979,-9.296764099999999,Ireland,4.7
The Harp,41.1771298,20.6794131,North Macedonia,4.8
Bill's Gloucester Quays Restaurant,51.8609267,-2.2519766,United Kingdom,4.2
Creekside Pizza & Taproom,37.9762149,-122.5629612,USA,4.6
The Jolly Nailor,53.523564,-2.4912709,United Kingdom,4.2
Maria's Restaurant & Cantina,34.7817572,-111.7633758,USA,3.9
Applebee's Grill + Bar,38.2355925,-104.6629271,USA,3.6
One Eyed Pig,43.5047906,16.4426934,Croatia,4.2
Twentys Cocktailbar,47.1424697,7.2468013,Switzerland,4.5
Pub St-Patrick,46.8147983,-71.20905479999999,Canada,4.1
Dockside Resort Bar,41.3536135,-72.0939545,USA,3.6
MOD Pizza,47.6991828,-122.0279417,USA,4.6
Rose & Crown Pub,51.038636,-114.071863,Canada,4.1
Mill Creek Pub,45.7678909,-122.5469052,USA,4.2
Barley Republic Public House,29.8952707,-81.3138838,USA,4.5
Nauvoo Grill Club,40.3640499,-74.0347906,USA,4.2
Pat Ó Brien's,36.7030082,-4.433699799999999,Spain,4.5
Loud American Roadhouse,44.4147238,-103.5144711,USA,4.4
The Huddle Sports Bar & Grill,40.818268,-74.153494,USA,4.1
J Murphy's Irish Pub & Grille,39.006061,-94.8488935,USA,3.3
Tomate Drinks,16.8609394,-99.8805087,Mexico,4.2
The Cat & the Custard Cup,33.938823,-117.938159,USA,4.7
Miller's Ale House - Hunter's Creek,28.3682715,-81.4264819,USA,4.3
Bay Breeze Restaurant & Bar,48.925908,-122.745355,USA,3.7
Hotel Augusta Port Augusta,-32.4854747,137.7583881,Australia,4.6
Jenny's Place,39.3514469,-75.0118787,USA,4.2
Brucci's Pizza,30.1160954,-81.6264693,USA,4.1
Pozytyv,50.514613,30.812642,07400,3.7
Alpine Hotel,-36.2360052,149.1241533,Australia,4.2
Bar Ang,13.1007034,103.1967275,Cambodia,4.8
Mama Mc Donough's Irish Pub,43.1147731,-71.8944446,USA,4.5
Royal Oak Pub,33.9321448,-84.34863829999999,USA,4.3
Montgomery's Bar & Lounge,53.5244126,-7.3457741,Ireland,4.7
Lord Nelson,51.5034191,-0.1026563,United Kingdom,4.5
Via Marconi's Pizza Pub,40.2673463,-75.3158191,USA,4.2
Derby Lodge Table Table,53.4084508,-2.8581958,United Kingdom,3.6
Sonic Drive-In,33.4185965,-94.1008468,USA,3.8
The Shamrock,45.768235,4.8335946,France,3.8
McShane's Bar & Restaurant,41.0023759,-73.6615486,USA,4.3
Brown Dog Cafe,39.2504226,-84.38524939999999,USA,4.2
Damien's,42.0811954,-70.88706499999999,USA,4.5
The Molly´s Cross,40.9639361,-5.664148,Spain,4.4
84 Fall,42.9106899,-76.79774139999999,USA,4.6
MVP Bar & Grill,38.7948761,-77.6136501,USA,3.8
O Sullivans Original Irish Gastro Pub,48.3644609,10.8755901,Germany,4.5
Coyotes Late Bar & Club,53.2728571,-9.0528557,Ireland,3.2
Bernie Macs,52.3489291,-7.7045431,Ireland,4.5
Butcher Bhoy,52.6294258,1.2933331,United Kingdom,4.8
Tudali,37.8936102,128.8272971,South Korea,2.1
Crabtowne USA,39.14593199999999,-76.631795,USA,4.4
cafe Bar L' Chinchel,-41.8695852,-73.8260744,Chile,4.2
O'Charley’s Restaurant & Bar,30.190076,-85.654877,USA,4.2
The Travellers Resto Bar,-39.2815865,-72.2256869,Chile,4.4
Au Bureau,49.4906077,0.1054286,France,3.7
Simpatico Sports Bar,16.8885401,-24.9888201,Cape Verde,4.1
La Mira,-33.32842249999999,-60.2167854,Argentina,4.3
Dolce Vita,-25.973156,32.5947227,Mozambique,4.1
The Claddagh Irish bar,36.6273453,-4.4933353,Spain,4.1
Cachita Malita Pontes,-34.5450987,-58.55750440000001,Argentina,4.1
The Feathers ~ Y Plu,53.113465,-3.306022,United Kingdom,4.4
Rubí,4.6043003,-74.0923122,Colombia,0
Whiskey Alley,33.5601827,-81.7223989,USA,4.7
Zona T Bogotá,4.6675904,-74.05416199999999,Colombia,4.7
Lochranns Eatery & Irish Pub,33.1527191,-96.83418379999999,USA,4
Lolla Karaoke Bar,-8.7622173,-63.9077329,Brazil,4.5
Glitnir,62.009009,-6.7743271,Faroe Islands,4.2
The Gaffe,42.6410518,18.1091823,Croatia,4.2
Dros,-24.6429191,25.8851355,Botswana,3.6
Fore Play Sports Pub,43.655717,-70.254577,USA,4
Seco's Latin Cuisine Inc,29.72246779999999,-95.41817669999999,USA,4.4
Sons Of Beer,44.30254619999999,-120.8315382,USA,4.4
The Three John Scotts,53.7438813,-0.3327847,United Kingdom,4.1
Aussie Bar Turku,60.446688,22.2641802,Finland,3.9
VFW Bar Hall,39.8474084,-75.0145617,USA,4.4
Garay Söröző,46.348621,18.70063,7100 Hungary,4.3
Imperial bar,-25.4671216,-50.64620009999999,Brazil,4.4
Coffeys Hotel,-36.2341782,149.1338209,Australia,4.1
Mahoney's Neighborhood Bar,40.8431288,-73.4050592,USA,4.9
Lansdowne Road,40.7606646,-73.9949359,USA,4.3
CROSSKEYS RESTROPUB,11.9262103,79.83129459999999,India,3.8
118 North,40.044905,-75.38814839999999,USA,4.5
Bisbee's Table,31.441698,-109.914491,USA,4.4
The Village Squire (South Elgin),41.9775794,-88.34131889999999,USA,4.4
Beer&Blues Art Pab,49.2230169,28.4259928,21000,4.5
Glory Days Grill,27.923861,-82.3218368,USA,4.3
Paddy Comidas,-37.9798647,-57.5653587,Argentina,4.4
Bar All Stars,42.0217906,23.1001087,Bulgaria,4.5
THE PARLOUR IRISH BAR,37.1302449,-8.595236,Portugal,4.4
Adolph's Store,29.604307,-98.93144009999999,USA,4.3
A Primavera,37.8208897,-25.5238148,Portugal,4.2
The Clovers Irish Tavern,43.4013998,-5.811494499999999,Spain,4.2
The Robert the Bruce,55.070304,-3.613408,United Kingdom,3.9
Shore House Bar & Grill,40.0829712,-74.069739,USA,4.4
Bar San Pedro,-33.0235411,-71.5616649,Chile,4.3
Safarà,41.56048390000001,14.6591567,Italy,4.2
20'S Pub & Subs,32.8898446,-83.67831790000001,USA,4.2
Victoria Hotel,-35.0711848,142.3169015,Australia,3.9
Chili's Grill & Bar,34.1736968,-92.0058396,USA,3.2
The Anchor Bar,54.7146376,-6.2188801,United Kingdom,3.6
Old Kings Road,34.417686,-119.696418,USA,4.5
kelly's pub,40.7587999,-73.8290925,USA,4.2
Boiling Springs Ale House,35.0256766,-81.9640337,USA,4
MadBar.,-12.0972045,-77.0114055,Peru,4.3
The Loose Moose Canadian Bar,11.2541089,-85.871392,Nicaragua,4.4
HopUnion Gastropub,42.2414057,-83.3482891,USA,4.1
Stephens Green Bar Restaurant,40.9585436,-73.8204252,USA,4.4
Everest Irish Pub,27.7166329,85.31008279999999,Nepal,4.3
The Malin Head,-34.6146865,-58.373276,Argentina,4.1
B - Restobar Lounge,-34.1710673,-70.7394614,Chile,4.6
Tempel-Bar,48.3061535,14.2841174,Austria,4.3
Hightimes Bar & Grill,39.923348,-80.742094,USA,4
Monna,37.7818264,-3.7888093,Spain,4.1
Saramsam Ylocano Restaurant & Bar,18.2031132,120.5938501,Philippines,4.3
South Lodge,54.1302229,-1.5272851,United Kingdom,4
Kegney Brothers,37.4126857,-79.1401138,USA,4.2
Carlo Garcia Passage,28.4034835,-97.7430809,USA,3
Puff's,42.6349408,-95.1851377,USA,4.6
Origenes Pub & Lounge,10.2630205,-67.5881246,Venezuela,4.4
Garden Home Dugout,45.465576,-122.751775,USA,4.4
Shelburne Tap House,44.4124773,-73.21374,USA,4.3
Celtic Irish Pub,50.4021429,30.625043,02000,4.5
Chisos Grill,30.3084754,-97.9381906,USA,4.3
The Liffey Irish Pub,44.9444084,-93.1034717,USA,4.2
アイリッシュパブ ルーザーズ Irish Pub LOSERS,35.4187902,136.7586889,Japan,3.9
Duck Walk Pub,-22.9096969,-43.2163331,Brazil,4.5
The Hopton Crown,52.3832532,-2.5342281,United Kingdom,4.1
City Hotel Bar & Grill OAbp!,40.6620839,-78.78222199999999,USA,4.1
Juncture Taproom & Lounge,38.4573305,-122.6720647,USA,4.8
The Abbey Tavern,39.740604,-104.9277427,USA,4.5
Buffalo Wild Wings,38.63659880000001,-77.2964774,USA,3.9
Karaoke el Rinkón de Gandhi,36.8381158,-2.4616491,Spain,3.9
IRISH BAR,-18.0130512,-70.24844139999999,Peru,3.8
Oscar Wilde Irish Pub,32.0860027,34.8584658,Israel,4.3
Saddle Sore Inn,47.70430899999999,-117.0383942,USA,4.6
El Mirador Resto Pub,-31.7167823,-55.9772779,Uruguay,4.3
The Grove Pizza Cucina & Wine Bar- Formerly Angelo's Too,27.060917,-80.136039,USA,4.3
Angel Inn,53.7480266,-1.5078581,United Kingdom,3.8
Pub Louvre,-36.6070199,-72.0977329,Chile,4.5
River Street Ale House,36.2173842,-81.6860586,USA,4.1
Topper Saloon & Eatery,42.10962019999999,-76.0719776,USA,4.4
English Pub London Bridge Amsterdam,52.3768565,4.8942133,Netherlands,4
The Urban Bean Coffeehouse Cafe,30.1653186,-81.70077359999999,USA,4.7
Back Burner Bar & Grill,40.5193424,-80.16669449999999,USA,4.3
Collins Bar Dooradoyle,52.6294802,-8.643561,Ireland,4.4
Bar do Joca,-22.8853858,-42.0246545,Brazil,4.4
Applebee's Grill + Bar,25.5762894,-80.3712804,USA,3.8
Spoto's Bar and Grill,41.5205194,-81.5254546,USA,4.5
Paddy O'Fegan's Irish Pub & Restaurant,41.8858731,-87.64764459999999,USA,4
Backstreet Pub,34.7170375,-76.6647675,USA,4.6
The Strand Bar,54.270687,-8.608409,Ireland,4.5
Bar Lagrange,42.8471641,-2.6605337,Spain,4.6
Bogey's Bar & Restaurant,30.7203677,-86.1119959,USA,4.3
O Donnell's Bar,52.5915518,-7.184211,Ireland,4
Ficassio,-26.8161316,26.6715724,South Africa,4.2
Le' Shamrock Irish Bar,28.6315122,77.2161485,India,2.6
La Perla De Oriente,40.6648492,-73.6988109,USA,4.2
Bonneville Brewery,40.5607703,-112.2974358,USA,3.8
Niterói Beach Pub,-22.9541083,-43.0623988,Brazil,4.2
Wheat & Rye Steak House,42.252277,-83.2160139,USA,4.2
Six Bells,51.5075762,-0.2729197,United Kingdom,3.9
Warehouse- Bistro & Pub,28.338476,79.41265299999999,India,4
The Exchange Pub + Kitchen,38.2834167,-85.82381079999999,USA,4.5
The Prince of Wales Feathers,51.524241,-0.1385381,United Kingdom,4.2
Que Pasa Mexican Cafe,35.4872055,-120.6655589,USA,4.1
CRAVE American Kitchen & Sushi Bar (The Galleria - Edina),44.8769826,-93.3269038,USA,4.1
Fin Raw Bar & Kitchen,40.8135168,-74.21512899999999,USA,4.2
The Tipsy Toad,53.1392997,-1.5576319,United Kingdom,4.6
Corcoran's,48.8711436,2.3441438,France,3.8
O'Sullivans Grands Boulevards,48.87136599999999,2.342792,France,3.7
Eddie's Pizza & Pub,41.8059086,-88.3486179,USA,4.5
Amster Sol Tavern,41.0113117,-74.121434,USA,4.7
The Dead Poet,40.78496080000001,-73.9773209,USA,4.4
The Bend Sports Bar,29.512112,-98.6316497,USA,4.3
Flanagan's Irish Bar - Rowville,-37.9268471,145.2320686,Australia,4
Ruby Tuesday,34.746535,-87.668218,USA,3.8
Maddie's Biergarten,39.3721473,-104.85954,USA,4.4
Original Joe's Restaurant & Bar,56.235465,-120.8414119,Canada,3.7
Montana's,56.2351565,-120.8411397,Canada,3.8
/PUB,51.9988354,4.3734888,Netherlands,5
Dillon Dam Brewery,39.627544,-106.060298,USA,4.4
Boneyard Pub & Grille,42.852081,-88.325068,USA,4.1
Dan McGuinness Pub,34.9642755,-89.92066489999999,USA,4.3
Dudley Chateau,42.3302596,-71.3665129,USA,4.6
CastAway Restaurant & Bar,40.7817441,-74.2306909,USA,4.1
The Hatch Waterfront Pub,49.1508282,-125.8951003,Canada,4.2
Clam Beach Tavern,40.989382,-124.109967,USA,4.3
D.J. Reynolds,40.767777,-73.98490799999999,USA,4.2
Slainte Irish Pub,52.3746484,4.897340499999999,Netherlands,4
Blue Water Grill,38.5911848,-75.2912393,USA,4.4
The Sailmakers Arms,53.74344809999999,-0.3312126,United Kingdom,4.3
Danny's Cafe,41.610705,-83.5583604,USA,4.7
Christy's,54.8263718,-7.465718000000001,United Kingdom,4.4
Charlie P's Irish Pub,48.2166558,16.3595576,Austria,4.2
Red Rock,53.07713039999999,8.8016801,Germany,4.3
Blacksmiths Arms,50.8923899,-0.0108894,United Kingdom,4.5
CC's Lounge,21.37954,-157.931936,USA,3.2
The Ship Inn,51.411956,-0.8294929999999999,United Kingdom,4.2
麥烤杯 Micro Beer,24.8191848,121.0262965,Taiwan 302,4.5
The Rose & Crown,54.97144669999999,-1.6155143,United Kingdom,4.2
Mulligan's Bar & Grille,41.3129157,-81.8561158,USA,4.1
The Blossom Road Pub,43.1491973,-77.5529723,USA,4.4
The Irish Mile,39.905992,-75.04355699999999,USA,4.3
Terrazza Restaurant Trattoria,-29.9044686,-71.2509097,Chile,4.4
The Plank,32.8336169,-109.7052317,USA,4.1
Pub Verstas,61.01853560000001,25.6721492,Finland,4.4
McGlynns Pub & Restaurant - People’s Plaza,39.601092,-75.746291,USA,4
Drafts Sports Bar & Grill,47.7900283,-96.58560109999999,USA,4.2
The Hole In The Wall Irish Pub,28.0553588,-16.7294004,Spain,4.2
The Craic Irish Bar,-43.52946,172.602569,New Zealand,4
Irish Sports Bar The Mad Ass,36.5968764,-4.5203089,Spain,4.2
吉米来吧西餐厅,32.040613,118.773002,China,4.4
"Papa G's pizza, pasta cafe",33.6145276,-117.260137,USA,4.6
"Petrus - Beach Bar, Restaurant & Club",43.7412054,15.8844636,Croatia,3.8
Bobby G's,41.4432864,-71.4888483,USA,3.9
LA ESPANNOLA,40.9647428,-5.660626,Spain,4.1
Downunder Club,40.8946274,-111.8938788,USA,4.1
The Cue Eatery,34.1429732,-93.0620904,USA,4.5
Dickey's Barbecue Pit,30.3029957,-93.1958286,USA,4.1
The Greene Turtle Sports Bar & Grille,39.111966,-76.93323199999999,USA,4
The Graduate,51.4732219,-0.0154351,United Kingdom,4.3
The Hub RWC,37.4863545,-122.2344049,USA,4.2
Stanley's Restaurant & Ale House,41.9970428,-88.315124,USA,4.2
The Grapes,51.5088976,-0.03392580000000001,United Kingdom,4.5
Forgan's St Andrews,56.34030360000001,-2.7970308,United Kingdom,4.4
Phono Craftbeer Bar,49.0099639,8.4203651,Germany,4.7
Leisure Time Billiards Sports,41.4907837,-90.44144,USA,4.3
Carney's Irish Pub,53.4280585,-1.3553138,United Kingdom,0
Murphy's Irish Pub & Restaurant,38.2924937,-122.4560924,USA,4.2
Tomatoes,39.3254963,-74.5171235,USA,4.3
Frank and Lola's,36.7521891,-95.9755236,USA,4.5
Cawley's Irish Pub & Restaurant,39.9652354,-75.2761104,USA,4.5
Rocky's Roadhouse,31.601417,-97.1111731,USA,4.5
Chelsea's On the River,41.1476021,-81.4702925,USA,4.4
Elements Lounge & Restaurant,21.1473506,79.13564269999999,India,4
Rita's Private Club,32.3305822,-96.12768799999999,USA,4
Bottlecap Alley Icehouse Grill,32.0864939,-96.474458,USA,4.2
Chili's Grill & Bar,30.1869972,-81.72354720000001,USA,4.1
Charlie Chaplin's Pub,52.6633149,-8.6244442,Ireland,4.3
Flower Of Scotland,41.0738451,1.1442479,Spain,4.2
Logan's Roadhouse,42.219871,-85.588673,USA,3.7
L J's Bar & Grill,41.192578,-87.054571,USA,4.1
Restaurant flunch,45.1524989,1.5039971,France,3.7
The Bay Restaurant,43.118785,-87.90537599999999,USA,4.3
Union Jack's English Pub,35.931866,-84.001713,USA,4.5
Tyneside Irish Centre,54.9735445,-1.6194035,United Kingdom,4.4
Vinnie's Pub & Grill,28.188129,-82.73803099999999,USA,4
Durty Nellies,42.1136247,-88.0491122,USA,4.1
Mary's,40.6743497,-73.72735399999999,USA,4.2
The Oak Bar,53.4261615,-6.2392932,Ireland,3.9
"Sanctuary - Distillery, Brewery & Winery",42.7404054,-84.7354777,USA,4.7
Le Pearl,50.6314023,3.0403919,France,4.3
PNA Club,40.1019671,-80.7169835,USA,4.8
McNamara's Irish Pub,48.0093676,7.8481876,Germany,4.4
Old Baguio Boys,16.4029748,120.6052882,Philippines,4.4
Hank's Olde Irish,-33.9216069,18.4173553,South Africa,4.5
Dublins,26.2214331,50.60762709999999,Bahrain,3.9
Browne's Irish Marketplace,39.0675353,-94.5927135,USA,4.8
Twisted Tavern,34.0973542,-84.0159221,USA,4.1
Mr Sol Bar,21.340708,-89.672405,Mexico,4.2
Buckley's,40.6608218,-73.70317969999999,USA,4.1
Caverly's Irish Pub,43.1409224,-77.6049665,USA,4.5
Woolshed Inn,-36.308461,140.773679,Australia,4
Dueling Pistols Bar,27.9049123,-97.14419520000001,USA,4.2
Finnegan's Road,25.7903419,-80.13865059999999,USA,3.8
The Snug,50.7091698,4.4067689,Belgium,3.9
A Repichoca,43.37441219999999,-8.3947851,Spain,4.7
Lucky 13,40.7413269,-111.8950969,USA,4.6
Stampede's Sports Bar & Grill,43.1507012,-93.19801340000001,USA,4.5
Butler's Place,38.2500331,-76.4292013,USA,4.2
Pub Navegante,-41.869907,-73.8279805,Chile,4.5
Antarang Restaurant,26.4920962,80.3274687,India,3.9
Sheri's Pub,41.48942359999999,-87.5725472,USA,4.5
Nana's Irish Pub,44.638227,-124.0605011,USA,4.6
Murphy's Irish Pub,53.5485461,9.9612582,Germany,4.4
"Irish Pub ""Dublin""",61.090093,72.5995111,628309,4.7
McCarthy's Irish Pub - Texcoco,19.4270986,-98.9105756,Mexico,4.2
LPow Restaurant Bar (Moustache & Nico),11.9884949,105.4664175,Cambodia,5
Aunt D's Slots and Wine Bar,41.7171765,-87.8357128,USA,4.1
Hibernian Inn & Restaurant,52.86405,-8.1976891,Ireland,4.1
Ria Mar Restaurant & Bar,40.4436864,-74.36850679999999,USA,4.4
Zona Pub,14.0999472,-87.1858331,Honduras,4.1
Britannia English Pub,16.8612508,-99.8778687,Mexico,4.4
Rat & Parrot,-33.31068,26.521667,South Africa,4.2
Vasutas Kávézó és Kocsma,47.7820754,19.1330753,2600 Hungary,4.4
Smitty McMusselman's Pub & Grub,40.7495974,-86.0661102,USA,4.4
Biała Małpa,50.25937279999999,19.0166259,Poland,4.6
Octane Cafe,41.3517477,-72.0972225,USA,4.3
Shawn's Crazy Saloon,40.7793855,-74.13359539999999,USA,4.2
Dubliner Irish Pub,26.355534,-80.085719,USA,4.4
Killarney House,38.928657,-76.61427499999999,USA,4.6
Canal Towpath Bar & Grill,41.4171506,-81.6354008,USA,4.4
Costello's Neighborhood Tavern,33.562059,-117.6715276,USA,4.3
Maggie McGarry's,37.7994604,-122.4074977,USA,4.2
Kathy's Irish Pub,41.6151831,-93.7086315,USA,4.1
Wick City Saloon,40.827334,-79.5261819,USA,4.1
Munich,38.3459153,-0.4830156,Spain,4.4
Porters' Pub & Restaurant,40.6906542,-75.21836259999999,USA,4.5
The Auld Alliance,48.855352,2.35914,France,4.3
Steel City Pub,42.825376,-78.80380799999999,USA,4.5
Main Street Bar & Grill,32.3303908,-96.111368,USA,4.2
The Piano and Whisky Bar Inverness,57.47283600000001,-4.227438,United Kingdom,4.7
Goldmine Bar & Grill,41.2462253,-95.8480309,USA,4.3
LongHorn Steakhouse,40.2440047,-74.2973849,USA,4.3
Mr. Pickwick Pub Zug,47.1727041,8.5146068,Switzerland,4.2
Bar El Granero,21.9693666,-98.9991416,Mexico,3.7
A. nice bar,47.50235670000001,9.7467147,Austria,4.3
"Dub's, a public house",32.0826622,-81.0940532,USA,4.3
Kiltipper Cafe Bar,53.2716653,-6.3718235,Ireland,4.3
The Spice Of Life,51.5134193,-0.1297356,United Kingdom,4.3
Revolution Stafford,52.805015,-2.1153663,United Kingdom,4
Glory Days Grill,38.8368806,-77.1550712,USA,4.4
J P O'Hanlons,42.5594793,-71.5875099,USA,5
The Pump Room,33.7873459,-117.8691759,USA,4.4
Jack Doyle's,40.752161,-73.991941,USA,4.3
Rising Sun Willington,52.8537024,-1.5645558,United Kingdom,4
GW Hunters,47.7136626,-116.9484906,USA,3.7
Blake's Tavern,41.822832,-71.414829,USA,4.1
The T.E Dingwall Building,51.541237,-0.14576,United Kingdom,3.3
South's Pub,52.6582664,-8.6325282,Ireland,4.4
The Kentish Belle Ale House & Gin Palace,51.4640382,0.1329057,United Kingdom,4.5
Beef 'O' Brady's,28.121671,-81.64089,USA,4
Dublin,43.1145704,131.9091994,690001,4.4
Reflections Pub,36.453242,28.221166,Greece,4.3
Roof Club,19.2897091,-70.2628855,Dominican Republic,4.5
Casa do João,-18.176912,-47.966275,Brazil,4.1
Rockne's Pub Akron,41.0934588,-81.5353634,USA,4.2
S Lounge,30.728645,76.802926,India,4.2
Doc's Pub Irish Sports Bar,40.0816126,-74.84320749999999,USA,4.3
Corky's Irish Pub,49.1648563,-121.9578075,Canada,4.1
The Beehive,51.556602,-1.780955,United Kingdom,4.6
Auld Motor Hoose,58.9831959,-2.9614084,United Kingdom,4.4
Big City Bar & Grill,41.7875823,-107.2558804,USA,4.1
Laverys,54.5890148,-5.9344243,United Kingdom,4.4
DiCillo Tavern,41.5197856,-81.4600344,USA,4.6
The Village Inn,53.698591,-9.278969000000002,Ireland,4.6
Slattery's Irish Pub,53.0558992,8.6314645,Germany,4.3
The Horse & Jockey,27.7583803,-82.7367361,USA,4.3
Red Rooster,51.0594823,13.7409786,Germany,4.6
El Roto Inglés,-32.87837700000001,-71.247546,Chile,4.4
Irish Bar ICMELER,36.8029894,28.2308594,Turkey,4.4
Mao's Bar,11.5744617,104.9274441,Cambodia,4
Finnegan's Cottage,42.3011934,-89.0580562,USA,4.3
Founding Farmers King of Prussia,40.0833663,-75.4056994,USA,4.3
Hot Rocks,9.6575236,-82.753782,Costa Rica,4.4
Pirates Landing a Place for food and fun,36.5974461,-114.4844693,USA,4.4
Baader - Kaffee Bar,-26.913353,-49.071262,Brazil,4.6
Baroni bar & sanduicheria,0.0387308,-51.0666136,Brazil,4.5
Celtic at Metropolitan,-37.801778,144.954082,Australia,3.9
Three Pigeons Inn,53.0806275,-3.2744996,United Kingdom,4.5
Le georges,49.2570917,4.0345396,France,3.9
Tir Na Nog,50.6271862,3.0608197,France,4.4
Steam Hollow Brewing Co.,41.2444328,-87.8562776,USA,4.9
Gidea Park Micropub Romford,51.5869457,0.2020375,United Kingdom,4.7
Stray Bar,41.5027288,-87.84979349999999,USA,4.5
Abbey Road Pub & Restaurant,36.85038580000001,-75.9760275,USA,4.2
Applebee's Grill + Bar,33.108044,-83.25551290000001,USA,3.8
"Wasabi Sushi Bar Fairview Heights, #7",38.5939926,-89.9841002,USA,3.9
The PotHole,52.9439898,-1.4958274,United Kingdom,4.5
